t,omega_true,omega_ref,tau_cmd,tau_pid,d_hat
0.0421,18.3459132,20,0.0662782402,0.0498892675,-0.0165729866
0.0422,18.3548019,20,0.0662782402,0.0498892675,-0.0165729866
0.0423,18.3636903,20,0.0662782402,0.0498892675,-0.0165729866
0.0424,18.3725786,20,0.0662782402,0.0498892675,-0.0165729866
0.0425,18.3814667,20,0.0662782402,0.0498892675,-0.0165729866
0.0426,18.3903547,20,0.0662782402,0.0498892675,-0.0165729866
0.0427,18.3992424,20,0.0662782402,0.0498892675,-0.0165729866
0.0428,18.40813,20,0.0662782402,0.0498892675,-0.0165729866
0.0429,18.4170174,20,0.0662782402,0.0498892675,-0.0165729866
0.043,18.4259046,20,0.0662782402,0.0498892675,-0.0165729866
0.0431,18.4342952,20,0.0637958484,0.0472228619,-0.0167579079
0.0432,18.4426856,20,0.0637958484,0.0472228619,-0.0167579079
0.0433,18.4510758,20,0.0637958484,0.0472228619,-0.0167579079
0.0434,18.4594659,20,0.0637958484,0.0472228619,-0.0167579079
0.0435,18.4678558,20,0.0637958484,0.0472228619,-0.0167579079
0.0436,18.4762455,20,0.0637958484,0.0472228619,-0.0167579079
0.0437,18.4846351,20,0.0637958484,0.0472228619,-0.0167579079
0.0438,18.4930244,20,0.0637958484,0.0472228619,-0.0167579079
0.0439,18.5014137,20,0.0637958484,0.0472228619,-0.0167579079
0.044,18.5098027,20,0.0637958484,0.0472228619,-0.0167579079
0.0441,18.5177252,20,0.061463826,0.0447059181,-0.0169420616
0.0442,18.5256476,20,0.061463826,0.0447059181,-0.0169420616
0.0443,18.5335697,20,0.061463826,0.0447059181,-0.0169420616
0.0444,18.5414917,20,0.061463826,0.0447059181,-0.0169420616
0.0445,18.5494136,20,0.061463826,0.0447059181,-0.0169420616
0.0446,18.5573353,20,0.061463826,0.0447059181,-0.0169420616
0.0447,18.5652568,20,0.061463826,0.0447059181,-0.0169420616
0.0448,18.5731782,20,0.061463826,0.0447059181,-0.0169420616
0.0449,18.5810994,20,0.061463826,0.0447059181,-0.0169420616
0.045,18.5890205,20,0.061463826,0.0447059181,-0.0169420616
0.0451,18.5965029,20,0.0592714466,0.042329385,-0.0171239749
0.0452,18.6039852,20,0.0592714466,0.042329385,-0.0171239749
0.0453,18.6114674,20,0.0592714466,0.042329385,-0.0171239749
0.0454,18.6189493,20,0.0592714466,0.042329385,-0.0171239749
0.0455,18.6264312,20,0.0592714466,0.042329385,-0.0171239749
0.0456,18.6339129,20,0.0592714466,0.042329385,-0.0171239749
0.0457,18.6413944,20,0.0592714466,0.042329385,-0.0171239749
0.0458,18.6488758,20,0.0592714466,0.042329385,-0.0171239749
0.0459,18.656357,20,0.0592714466,0.042329385,-0.0171239749
0.046,18.6638381,20,0.0592714466,0.042329385,-0.0171239749
0.0461,18.6709065,20,0.0572088317,0.0400848568,-0.0173023716
0.0462,18.6779748,20,0.0572088317,0.0400848568,-0.0173023716
0.0463,18.6850429,20,0.0572088317,0.0400848568,-0.0173023716
0.0464,18.6921109,20,0.0572088317,0.0400848568,-0.0173023716
0.0465,18.6991788,20,0.0572088317,0.0400848568,-0.0173023716
0.0466,18.7062465,20,0.0572088317,0.0400848568,-0.0173023716
0.0467,18.7133141,20,0.0572088317,0.0400848568,-0.0173023716
0.0468,18.7203815,20,0.0572088317,0.0400848568,-0.0173023716
0.0469,18.7274488,20,0.0572088317,0.0400848568,-0.0173023716
0.047,18.7345159,20,0.0572088317,0.0400848568,-0.0173023716
0.0471,18.7411946,20,0.0552668935,0.037964522,-0.0174761644
0.0472,18.747873,20,0.0552668935,0.037964522,-0.0174761644
0.0473,18.7545514,20,0.0552668935,0.037964522,-0.0174761644
0.0474,18.7612296,20,0.0552668935,0.037964522,-0.0174761644
0.0475,18.7679077,20,0.0552668935,0.037964522,-0.0174761644
0.0476,18.7745857,20,0.0552668935,0.037964522,-0.0174761644
0.0477,18.7812635,20,0.0552668935,0.037964522,-0.0174761644
0.0478,18.7879412,20,0.0552668935,0.037964522,-0.0174761644
0.0479,18.7946187,20,0.0552668935,0.037964522,-0.0174761644
0.048,18.8012961,20,0.0552668935,0.037964522,-0.0174761644
0.0481,18.8076075,20,0.0534372802,0.0359611158,-0.0176444457
0.0482,18.8139187,20,0.0534372802,0.0359611158,-0.0176444457
0.0483,18.8202299,20,0.0534372802,0.0359611158,-0.0176444457
0.0484,18.8265409,20,0.0534372802,0.0359611158,-0.0176444457
0.0485,18.8328517,20,0.0534372802,0.0359611158,-0.0176444457
0.0486,18.8391624,20,0.0534372802,0.0359611158,-0.0176444457
0.0487,18.8454731,20,0.0534372802,0.0359611158,-0.0176444457
0.0488,18.8517835,20,0.0534372802,0.0359611158,-0.0176444457
0.0489,18.8580939,20,0.0534372802,0.0359611158,-0.0176444457
0.049,18.8644041,20,0.0534372802,0.0359611158,-0.0176444457
0.0491,18.8703692,20,0.0517123218,0.0340678761,-0.0178064762
0.0492,18.8763342,20,0.0517123218,0.0340678761,-0.0178064762
0.0493,18.8822991,20,0.0517123218,0.0340678761,-0.0178064762
0.0494,18.8882639,20,0.0517123218,0.0340678761,-0.0178064762
0.0495,18.8942285,20,0.0517123218,0.0340678761,-0.0178064762
0.0496,18.900193,20,0.0517123218,0.0340678761,-0.0178064762
0.0497,18.9061574,20,0.0517123218,0.0340678761,-0.0178064762
0.0498,18.9121217,20,0.0517123218,0.0340678761,-0.0178064762
0.0499,18.9180859,20,0.0517123218,0.0340678761,-0.0178064762
0.05,18.9240499,20,0.0517123218,0.0340678761,-0.0178064762
0.0501,18.9296884,20,0.0500849784,0.0322785021,-0.0179616731
0.0502,18.9353267,20,0.0500849784,0.0322785021,-0.0179616731
0.0503,18.940965,20,0.0500849784,0.0322785021,-0.0179616731
0.0504,18.9466031,20,0.0500849784,0.0322785021,-0.0179616731
0.0505,18.9522411,20,0.0500849784,0.0322785021,-0.0179616731
0.0506,18.957879,20,0.0500849784,0.0322785021,-0.0179616731
0.0507,18.9635168,20,0.0500849784,0.0322785021,-0.0179616731
0.0508,18.9691544,20,0.0500849784,0.0322785021,-0.0179616731
0.0509,18.974792,20,0.0500849784,0.0322785021,-0.0179616731
0.051,18.9804294,20,0.0500849784,0.0322785021,-0.0179616731
0.0511,18.9857595,20,0.04854879,0.0305871169,-0.0181095973
0.0512,18.9910895,20,0.04854879,0.0305871169,-0.0181095973
0.0513,18.9964194,20,0.04854879,0.0305871169,-0.0181095973
0.0514,19.0017492,20,0.04854879,0.0305871169,-0.0181095973
0.0515,19.0070789,20,0.04854879,0.0305871169,-0.0181095973
0.0516,19.0124084,20,0.04854879,0.0305871169,-0.0181095973
0.0517,19.0177379,20,0.04854879,0.0305871169,-0.0181095973
0.0518,19.0230672,20,0.04854879,0.0305871169,-0.0181095973
0.0519,19.0283965,20,0.04854879,0.0305871169,-0.0181095973
0.052,19.0337256,20,0.04854879,0.0305871169,-0.0181095973
0.0521,19.0387644,20,0.0470978293,0.028988232,-0.0182499407
0.0522,19.0438032,20,0.0470978293,0.028988232,-0.0182499407
0.0523,19.0488418,20,0.0470978293,0.028988232,-0.0182499407
0.0524,19.0538804,20,0.0470978293,0.028988232,-0.0182499407
0.0525,19.0589188,20,0.0470978293,0.028988232,-0.0182499407
0.0526,19.0639571,20,0.0470978293,0.028988232,-0.0182499407
0.0527,19.0689954,20,0.0470978293,0.028988232,-0.0182499407
0.0528,19.0740335,20,0.0470978293,0.028988232,-0.0182499407
0.0529,19.0790715,20,0.0470978293,0.028988232,-0.0182499407
0.053,19.0841095,20,0.0470978293,0.028988232,-0.0182499407
0.0531,19.0888731,20,0.0457266564,0.0274767157,-0.0183825126
0.0532,19.0936366,20,0.0457266564,0.0274767157,-0.0183825126
0.0533,19.0984,20,0.0457266564,0.0274767157,-0.0183825126
0.0534,19.1031633,20,0.0457266564,0.0274767157,-0.0183825126
0.0535,19.1079265,20,0.0457266564,0.0274767157,-0.0183825126
0.0536,19.1126897,20,0.0457266564,0.0274767157,-0.0183825126
0.0537,19.1174527,20,0.0457266564,0.0274767157,-0.0183825126
0.0538,19.1222156,20,0.0457266564,0.0274767157,-0.0183825126
0.0539,19.1269785,20,0.0457266564,0.0274767157,-0.0183825126
0.054,19.1317412,20,0.0457266564,0.0274767157,-0.0183825126
0.0541,19.1362446,20,0.0444302764,0.0260477639,-0.0185072271
0.0542,19.1407479,20,0.0444302764,0.0260477639,-0.0185072271
0.0543,19.1452511,20,0.0444302764,0.0260477639,-0.0185072271
0.0544,19.1497542,20,0.0444302764,0.0260477639,-0.0185072271
0.0545,19.1542572,20,0.0444302764,0.0260477639,-0.0185072271
0.0546,19.1587601,20,0.0444302764,0.0260477639,-0.0185072271
0.0547,19.1632629,20,0.0444302764,0.0260477639,-0.0185072271
0.0548,19.1677657,20,0.0444302764,0.0260477639,-0.0185072271
0.0549,19.1722683,20,0.0444302764,0.0260477639,-0.0185072271
0.055,19.1767709,20,0.0444302764,0.0260477639,-0.0185072271
0.0551,19.1810281,20,0.0432041,0.0246968728,-0.0186240905
0.0552,19.1852853,20,0.0432041,0.0246968728,-0.0186240905
0.0553,19.1895424,20,0.0432041,0.0246968728,-0.0186240905
0.0554,19.1937994,20,0.0432041,0.0246968728,-0.0186240905
0.0555,19.1980563,20,0.0432041,0.0246968728,-0.0186240905
0.0556,19.2023131,20,0.0432041,0.0246968728,-0.0186240905
0.0557,19.2065698,20,0.0432041,0.0246968728,-0.0186240905
0.0558,19.2108265,20,0.0432041,0.0246968728,-0.0186240905
0.0559,19.215083,20,0.0432041,0.0246968728,-0.0186240905
0.056,19.2193395,20,0.0432041,0.0246968728,-0.0186240905
0.0561,19.2233638,20,0.0420439057,0.0234198152,-0.0187331887
0.0562,19.2273881,20,0.0420439057,0.0234198152,-0.0187331887
0.0563,19.2314123,20,0.0420439057,0.0234198152,-0.0187331887
0.0564,19.2354364,20,0.0420439057,0.0234198152,-0.0187331887
0.0565,19.2394605,20,0.0420439057,0.0234198152,-0.0187331887
0.0566,19.2434844,20,0.0420439057,0.0234198152,-0.0187331887
0.0567,19.2475083,20,0.0420439057,0.0234198152,-0.0187331887
0.0568,19.2515321,20,0.0420439057,0.0234198152,-0.0187331887
0.0569,19.2555558,20,0.0420439057,0.0234198152,-0.0187331887
0.057,19.2595794,20,0.0420439057,0.0234198152,-0.0187331887
0.0571,19.2633833,20,0.0409458063,0.0222126176,-0.0188346758
0.0572,19.2671872,20,0.0409458063,0.0222126176,-0.0188346758
0.0573,19.270991,20,0.0409458063,0.0222126176,-0.0188346758
0.0574,19.2747947,20,0.0409458063,0.0222126176,-0.0188346758
0.0575,19.2785983,20,0.0409458063,0.0222126176,-0.0188346758
0.0576,19.2824019,20,0.0409458063,0.0222126176,-0.0188346758
0.0577,19.2862053,20,0.0409458063,0.0222126176,-0.0188346758
0.0578,19.2900087,20,0.0409458063,0.0222126176,-0.0188346758
0.0579,19.2938121,20,0.0409458063,0.0222126176,-0.0188346758
0.058,19.2976153,20,0.0409458063,0.0222126176,-0.0188346758
0.0581,19.3012106,20,0.0399062166,0.0210715408,-0.0189287632
0.0582,19.3048057,20,0.0399062166,0.0210715408,-0.0189287632
0.0583,19.3084009,20,0.0399062166,0.0210715408,-0.0189287632
0.0584,19.3119959,20,0.0399062166,0.0210715408,-0.0189287632
0.0585,19.3155909,20,0.0399062166,0.0210715408,-0.0189287632
0.0586,19.3191858,20,0.0399062166,0.0210715408,-0.0189287632
0.0587,19.3227806,20,0.0399062166,0.0210715408,-0.0189287632
0.0588,19.3263753,20,0.0399062166,0.0210715408,-0.0189287632
0.0589,19.32997,20,0.0399062166,0.0210715408,-0.0189287632
0.059,19.3335646,20,0.0399062166,0.0210715408,-0.0189287632
0.0591,19.3369623,20,0.0389218245,0.0199930614,-0.0190157091
0.0592,19.3403599,20,0.0389218245,0.0199930614,-0.0190157091
0.0593,19.3437574,20,0.0389218245,0.0199930614,-0.0190157091
0.0594,19.3471549,20,0.0389218245,0.0199930614,-0.0190157091
0.0595,19.3505522,20,0.0389218245,0.0199930614,-0.0190157091
0.0596,19.3539496,20,0.0389218245,0.0199930614,-0.0190157091
0.0597,19.3573468,20,0.0389218245,0.0199930614,-0.0190157091
0.0598,19.360744,20,0.0389218245,0.0199930614,-0.0190157091
0.0599,19.3641411,20,0.0389218245,0.0199930614,-0.0190157091
0.06,19.3675382,20,0.0389218245,0.0199930614,-0.0190157091
0.0601,19.3707487,20,0.0379895643,0.0189738552,-0.0190958094
0.0602,19.3739592,20,0.0379895643,0.0189738552,-0.0190958094
0.0603,19.3771696,20,0.0379895643,0.0189738552,-0.0190958094
0.0604,19.3803799,20,0.0379895643,0.0189738552,-0.0190958094
0.0605,19.3835902,20,0.0379895643,0.0189738552,-0.0190958094
0.0606,19.3868004,20,0.0379895643,0.0189738552,-0.0190958094
0.0607,19.3900105,20,0.0379895643,0.0189738552,-0.0190958094
0.0608,19.3932206,20,0.0379895643,0.0189738552,-0.0190958094
0.0609,19.3964306,20,0.0379895643,0.0189738552,-0.0190958094
0.061,19.3996406,20,0.0379895643,0.0189738552,-0.0190958094
0.0611,19.4026739,20,0.0371065923,0.0180107829,-0.0191693889
0.0612,19.4057071,20,0.0371065923,0.0180107829,-0.0191693889
0.0613,19.4087403,20,0.0371065923,0.0180107829,-0.0191693889
0.0614,19.4117734,20,0.0371065923,0.0180107829,-0.0191693889
0.0615,19.4148064,20,0.0371065923,0.0180107829,-0.0191693889
0.0616,19.4178394,20,0.0371065923,0.0180107829,-0.0191693889
0.0617,19.4208724,20,0.0371065923,0.0180107829,-0.0191693889
0.0618,19.4239052,20,0.0371065923,0.0180107829,-0.0191693889
0.0619,19.426938,20,0.0371065923,0.0180107829,-0.0191693889
0.062,19.4299708,20,0.0371065923,0.0180107829,-0.0191693889
0.0621,19.4328362,20,0.0362702651,0.0171008762,-0.0192367935
0.0622,19.4357016,20,0.0362702651,0.0171008762,-0.0192367935
0.0623,19.4385669,20,0.0362702651,0.0171008762,-0.0192367935
0.0624,19.4414322,20,0.0362702651,0.0171008762,-0.0192367935
0.0625,19.4442973,20,0.0362702651,0.0171008762,-0.0192367935
0.0626,19.4471625,20,0.0362702651,0.0171008762,-0.0192367935
0.0627,19.4500276,20,0.0362702651,0.0171008762,-0.0192367935
0.0628,19.4528926,20,0.0362702651,0.0171008762,-0.0192367935
0.0629,19.4557576,20,0.0362702651,0.0171008762,-0.0192367935
0.063,19.4586225,20,0.0362702651,0.0171008762,-0.0192367935
0.0631,19.4613289,20,0.0354781196,0.0162413261,-0.0192983831
0.0632,19.4640353,20,0.0354781196,0.0162413261,-0.0192983831
0.0633,19.4667416,20,0.0354781196,0.0162413261,-0.0192983831
0.0634,19.4694478,20,0.0354781196,0.0162413261,-0.0192983831
0.0635,19.472154,20,0.0354781196,0.0162413261,-0.0192983831
0.0636,19.4748602,20,0.0354781196,0.0162413261,-0.0192983831
0.0637,19.4775663,20,0.0354781196,0.0162413261,-0.0192983831
0.0638,19.4802723,20,0.0354781196,0.0162413261,-0.0192983831
0.0639,19.4829783,20,0.0354781196,0.0162413261,-0.0192983831
0.064,19.4856843,20,0.0354781196,0.0162413261,-0.0192983831
0.0641,19.4882401,20,0.0347278549,0.0154294718,-0.0193545256
0.0642,19.4907959,20,0.0347278549,0.0154294718,-0.0193545256
0.0643,19.4933516,20,0.0347278549,0.0154294718,-0.0193545256
0.0644,19.4959073,20,0.0347278549,0.0154294718,-0.0193545256
0.0645,19.4984629,20,0.0347278549,0.0154294718,-0.0193545256
0.0646,19.5010185,20,0.0347278549,0.0154294718,-0.0193545256
0.0647,19.503574,20,0.0347278549,0.0154294718,-0.0193545256
0.0648,19.5061295,20,0.0347278549,0.0154294718,-0.0193545256
0.0649,19.5086849,20,0.0347278549,0.0154294718,-0.0193545256
0.065,19.5112403,20,0.0347278549,0.0154294718,-0.0193545256
0.0651,19.5136535,20,0.0340173168,0.0146627913,-0.0194055912
0.0652,19.5160667,20,0.0340173168,0.0146627913,-0.0194055912
0.0653,19.5184798,20,0.0340173168,0.0146627913,-0.0194055912
0.0654,19.5208929,20,0.0340173168,0.0146627913,-0.0194055912
0.0655,19.5233059,20,0.0340173168,0.0146627913,-0.0194055912
0.0656,19.5257189,20,0.0340173168,0.0146627913,-0.0194055912
0.0657,19.5281318,20,0.0340173168,0.0146627913,-0.0194055912
0.0658,19.5305447,20,0.0340173168,0.0146627913,-0.0194055912
0.0659,19.5329575,20,0.0340173168,0.0146627913,-0.0194055912
0.066,19.5353703,20,0.0340173168,0.0146627913,-0.0194055912
0.0661,19.5376484,20,0.0333444833,0.0139388921,-0.019451948
0.0662,19.5399266,20,0.0333444833,0.0139388921,-0.019451948
0.0663,19.5422046,20,0.0333444833,0.0139388921,-0.019451948
0.0664,19.5444827,20,0.0333444833,0.0139388921,-0.019451948
0.0665,19.5467606,20,0.0333444833,0.0139388921,-0.019451948
0.0666,19.5490386,20,0.0333444833,0.0139388921,-0.019451948
0.0667,19.5513165,20,0.0333444833,0.0139388921,-0.019451948
0.0668,19.5535943,20,0.0333444833,0.0139388921,-0.019451948
0.0669,19.5558721,20,0.0333444833,0.0139388921,-0.019451948
0.067,19.5581499,20,0.0333444833,0.0139388921,-0.019451948
0.0671,19.5603002,20,0.0327074517,0.0132555037,-0.0194939579
0.0672,19.5624504,20,0.0327074517,0.0132555037,-0.0194939579
0.0673,19.5646007,20,0.0327074517,0.0132555037,-0.0194939579
0.0674,19.5667508,20,0.0327074517,0.0132555037,-0.0194939579
0.0675,19.568901,20,0.0327074517,0.0132555037,-0.0194939579
0.0676,19.5710511,20,0.0327074517,0.0132555037,-0.0194939579
0.0677,19.5732011,20,0.0327074517,0.0132555037,-0.0194939579
0.0678,19.5753511,20,0.0327074517,0.0132555037,-0.0194939579
0.0679,19.5775011,20,0.0327074517,0.0132555037,-0.0194939579
0.068,19.579651,20,0.0327074517,0.0132555037,-0.0194939579
0.0681,19.5816803,20,0.0321044279,0.01261047,-0.0195319731
0.0682,19.5837095,20,0.0321044279,0.01261047,-0.0195319731
0.0683,19.5857387,20,0.0321044279,0.01261047,-0.0195319731
0.0684,19.5877678,20,0.0321044279,0.01261047,-0.0195319731
0.0685,19.589797,20,0.0321044279,0.01261047,-0.0195319731
0.0686,19.591826,20,0.0321044279,0.01261047,-0.0195319731
0.0687,19.5938551,20,0.0321044279,0.01261047,-0.0195319731
0.0688,19.595884,20,0.0321044279,0.01261047,-0.0195319731
0.0689,19.597913,20,0.0321044279,0.01261047,-0.0195319731
0.069,19.5999419,20,0.0321044279,0.01261047,-0.0195319731
0.0691,19.6018566,20,0.0315337162,0.0120017431,-0.0195663334
0.0692,19.6037713,20,0.0315337162,0.0120017431,-0.0195663334
0.0693,19.605686,20,0.0315337162,0.0120017431,-0.0195663334
0.0694,19.6076006,20,0.0315337162,0.0120017431,-0.0195663334
0.0695,19.6095151,20,0.0315337162,0.0120017431,-0.0195663334
0.0696,19.6114297,20,0.0315337162,0.0120017431,-0.0195663334
0.0697,19.6133442,20,0.0315337162,0.0120017431,-0.0195663334
0.0698,19.6152586,20,0.0315337162,0.0120017431,-0.0195663334
0.0699,19.617173,20,0.0315337162,0.0120017431,-0.0195663334
0.07,19.6190874,20,0.0315337162,0.0120017431,-0.0195663334
0.0701,19.6208938,20,0.0309937106,0.0114273772,-0.0195973642
0.0702,19.6227001,20,0.0309937106,0.0114273772,-0.0195973642
0.0703,19.6245063,20,0.0309937106,0.0114273772,-0.0195973642
0.0704,19.6263126,20,0.0309937106,0.0114273772,-0.0195973642
0.0705,19.6281188,20,0.0309937106,0.0114273772,-0.0195973642
0.0706,19.6299249,20,0.0309937106,0.0114273772,-0.0195973642
0.0707,19.6317311,20,0.0309937106,0.0114273772,-0.0195973642
0.0708,19.6335372,20,0.0309937106,0.0114273772,-0.0195973642
0.0709,19.6353432,20,0.0309937106,0.0114273772,-0.0195973642
0.071,19.6371492,20,0.0309937106,0.0114273772,-0.0195973642
0.0711,19.638853,20,0.0304828874,0.0108855233,-0.0196253746
0.0712,19.6405568,20,0.0304828874,0.0108855233,-0.0196253746
0.0713,19.6422606,20,0.0304828874,0.0108855233,-0.0196253746
0.0714,19.6439643,20,0.0304828874,0.0108855233,-0.0196253746
0.0715,19.645668,20,0.0304828874,0.0108855233,-0.0196253746
0.0716,19.6473716,20,0.0304828874,0.0108855233,-0.0196253746
0.0717,19.6490752,20,0.0304828874,0.0108855233,-0.0196253746
0.0718,19.6507788,20,0.0304828874,0.0108855233,-0.0196253746
0.0719,19.6524824,20,0.0304828874,0.0108855233,-0.0196253746
0.072,19.6541859,20,0.0304828874,0.0108855233,-0.0196253746
0.0721,19.6557927,20,0.0299997986,0.010374424,-0.0196506563
0.0722,19.6573996,20,0.0299997986,0.010374424,-0.0196506563
0.0723,19.6590063,20,0.0299997986,0.010374424,-0.0196506563
0.0724,19.6606131,20,0.0299997986,0.010374424,-0.0196506563
0.0725,19.6622198,20,0.0299997986,0.010374424,-0.0196506563
0.0726,19.6638265,20,0.0299997986,0.010374424,-0.0196506563
0.0727,19.6654332,20,0.0299997986,0.010374424,-0.0196506563
0.0728,19.6670398,20,0.0299997986,0.010374424,-0.0196506563
0.0729,19.6686464,20,0.0299997986,0.010374424,-0.0196506563
0.073,19.670253,20,0.0299997986,0.010374424,-0.0196506563
0.0731,19.6717682,20,0.0295430658,0.00989240944,-0.0196734828
0.0732,19.6732834,20,0.0295430658,0.00989240944,-0.0196734828
0.0733,19.6747985,20,0.0295430658,0.00989240944,-0.0196734828
0.0734,19.6763136,20,0.0295430658,0.00989240944,-0.0196734828
0.0735,19.6778287,20,0.0295430658,0.00989240944,-0.0196734828
0.0736,19.6793437,20,0.0295430658,0.00989240944,-0.0196734828
0.0737,19.6808587,20,0.0295430658,0.00989240944,-0.0196734828
0.0738,19.6823737,20,0.0295430658,0.00989240944,-0.0196734828
0.0739,19.6838887,20,0.0295430658,0.00989240944,-0.0196734828
0.074,19.6854036,20,0.0295430658,0.00989240944,-0.0196734828
0.0741,19.6868321,20,0.0291113752,0.00943789247,-0.0196941086
0.0742,19.6882607,20,0.0291113752,0.00943789247,-0.0196941086
0.0743,19.6896892,20,0.0291113752,0.00943789247,-0.0196941086
