t,omega_true,omega_ref,tau_cmd,d_hat,d_true
0.8175,49.7512438,50,0.00497512438,-1.57183294e-14,0
0.8176,49.7512438,50,0.00497512438,-1.57183294e-14,0
0.8177,49.7512438,50,0.00497512438,-1.57183294e-14,0
0.8178,49.7512438,50,0.00497512438,-1.57183294e-14,0
0.8179,49.7512438,50,0.00497512438,-1.57183294e-14,0
0.818,49.7512438,50,0.00497512438,-1.57183294e-14,0
0.8181,49.7512438,50,0.00497512438,-1.5940374e-14,0
0.8182,49.7512438,50,0.00497512438,-1.5940374e-14,0
0.8183,49.7512438,50,0.00497512438,-1.5940374e-14,0
0.8184,49.7512438,50,0.00497512438,-1.5940374e-14,0
0.8185,49.7512438,50,0.00497512438,-1.5940374e-14,0
0.8186,49.7512438,50,0.00497512438,-1.5940374e-14,0
0.8187,49.7512438,50,0.00497512438,-1.5940374e-14,0
0.8188,49.7512438,50,0.00497512438,-1.5940374e-14,0
0.8189,49.7512438,50,0.00497512438,-1.5940374e-14,0
0.819,49.7512438,50,0.00497512438,-1.5940374e-14,0
0.8191,49.7512438,50,0.00497512438,-1.61624186e-14,0
0.8192,49.7512438,50,0.00497512438,-1.61624186e-14,0
0.8193,49.7512438,50,0.00497512438,-1.61624186e-14,0
0.8194,49.7512438,50,0.00497512438,-1.61624186e-14,0
0.8195,49.7512438,50,0.00497512438,-1.61624186e-14,0
0.8196,49.7512438,50,0.00497512438,-1.61624186e-14,0
0.8197,49.7512438,50,0.00497512438,-1.61624186e-14,0
0.8198,49.7512438,50,0.00497512438,-1.61624186e-14,0
0.8199,49.7512438,50,0.00497512438,-1.61624186e-14,0
0.82,49.7512438,50,0.00497512438,-1.61624186e-14,0
0.8201,49.7512438,50,0.00497512438,-1.63835959e-14,0
0.8202,49.7512438,50,0.00497512438,-1.63835959e-14,0
0.8203,49.7512438,50,0.00497512438,-1.63835959e-14,0
0.8204,49.7512438,50,0.00497512438,-1.63835959e-14,0
0.8205,49.7512438,50,0.00497512438,-1.63835959e-14,0
0.8206,49.7512438,50,0.00497512438,-1.63835959e-14,0
0.8207,49.7512438,50,0.00497512438,-1.63835959e-14,0
0.8208,49.7512438,50,0.00497512438,-1.63835959e-14,0
0.8209,49.7512438,50,0.00497512438,-1.63835959e-14,0
0.821,49.7512438,50,0.00497512438,-1.63835959e-14,0
0.8211,49.7512438,50,0.00497512438,-1.66056405e-14,0
0.8212,49.7512438,50,0.00497512438,-1.66056405e-14,0
0.8213,49.7512438,50,0.00497512438,-1.66056405e-14,0
0.8214,49.7512438,50,0.00497512438,-1.66056405e-14,0
0.8215,49.7512438,50,0.00497512438,-1.66056405e-14,0
0.8216,49.7512438,50,0.00497512438,-1.66056405e-14,0
0.8217,49.7512438,50,0.00497512438,-1.66056405e-14,0
0.8218,49.7512438,50,0.00497512438,-1.66056405e-14,0
0.8219,49.7512438,50,0.00497512438,-1.66056405e-14,0
0.822,49.7512438,50,0.00497512438,-1.66056405e-14,0
0.8221,49.7512438,50,0.00497512438,-1.68276851e-14,0
0.8222,49.7512438,50,0.00497512438,-1.68276851e-14,0
0.8223,49.7512438,50,0.00497512438,-1.68276851e-14,0
0.8224,49.7512438,50,0.00497512438,-1.68276851e-14,0
0.8225,49.7512438,50,0.00497512438,-1.68276851e-14,0
0.8226,49.7512438,50,0.00497512438,-1.68276851e-14,0
0.8227,49.7512438,50,0.00497512438,-1.68276851e-14,0
0.8228,49.7512438,50,0.00497512438,-1.68276851e-14,0
0.8229,49.7512438,50,0.00497512438,-1.68276851e-14,0
0.823,49.7512438,50,0.00497512438,-1.68276851e-14,0
0.8231,49.7512438,50,0.00497512438,-1.70497297e-14,0
0.8232,49.7512438,50,0.00497512438,-1.70497297e-14,0
0.8233,49.7512438,50,0.00497512438,-1.70497297e-14,0
0.8234,49.7512438,50,0.00497512438,-1.70497297e-14,0
0.8235,49.7512438,50,0.00497512438,-1.70497297e-14,0
0.8236,49.7512438,50,0.00497512438,-1.70497297e-14,0
0.8237,49.7512438,50,0.00497512438,-1.70497297e-14,0
0.8238,49.7512438,50,0.00497512438,-1.70497297e-14,0
0.8239,49.7512438,50,0.00497512438,-1.70497297e-14,0
0.824,49.7512438,50,0.00497512438,-1.70497297e-14,0
0.8241,49.7512438,50,0.00497512438,-1.72709069e-14,0
0.8242,49.7512438,50,0.00497512438,-1.72709069e-14,0
0.8243,49.7512438,50,0.00497512438,-1.72709069e-14,0
0.8244,49.7512438,50,0.00497512438,-1.72709069e-14,0
0.8245,49.7512438,50,0.00497512438,-1.72709069e-14,0
0.8246,49.7512438,50,0.00497512438,-1.72709069e-14,0
0.8247,49.7512438,50,0.00497512438,-1.72709069e-14,0
0.8248,49.7512438,50,0.00497512438,-1.72709069e-14,0
0.8249,49.7512438,50,0.00497512438,-1.72709069e-14,0
0.825,49.7512438,50,0.00497512438,-1.72709069e-14,0
0.8251,49.7512438,50,0.00497512438,-1.74929515e-14,0
0.8252,49.7512438,50,0.00497512438,-1.74929515e-14,0
0.8253,49.7512438,50,0.00497512438,-1.74929515e-14,0
0.8254,49.7512438,50,0.00497512438,-1.74929515e-14,0
0.8255,49.7512438,50,0.00497512438,-1.74929515e-14,0
0.8256,49.7512438,50,0.00497512438,-1.74929515e-14,0
0.8257,49.7512438,50,0.00497512438,-1.74929515e-14,0
0.8258,49.7512438,50,0.00497512438,-1.74929515e-14,0
0.8259,49.7512438,50,0.00497512438,-1.74929515e-14,0
0.826,49.7512438,50,0.00497512438,-1.74929515e-14,0
0.8261,49.7512438,50,0.00497512438,-1.77149961e-14,0
0.8262,49.7512438,50,0.00497512438,-1.77149961e-14,0
0.8263,49.7512438,50,0.00497512438,-1.77149961e-14,0
0.8264,49.7512438,50,0.00497512438,-1.77149961e-14,0
0.8265,49.7512438,50,0.00497512438,-1.77149961e-14,0
0.8266,49.7512438,50,0.00497512438,-1.77149961e-14,0
0.8267,49.7512438,50,0.00497512438,-1.77149961e-14,0
0.8268,49.7512438,50,0.00497512438,-1.77149961e-14,0
0.8269,49.7512438,50,0.00497512438,-1.77149961e-14,0
0.827,49.7512438,50,0.00497512438,-1.77149961e-14,0
0.8271,49.7512438,50,0.00497512438,-1.79370407e-14,0
0.8272,49.7512438,50,0.00497512438,-1.79370407e-14,0
0.8273,49.7512438,50,0.00497512438,-1.79370407e-14,0
0.8274,49.7512438,50,0.00497512438,-1.79370407e-14,0
0.8275,49.7512438,50,0.00497512438,-1.79370407e-14,0
0.8276,49.7512438,50,0.00497512438,-1.79370407e-14,0
0.8277,49.7512438,50,0.00497512438,-1.79370407e-14,0
0.8278,49.7512438,50,0.00497512438,-1.79370407e-14,0
0.8279,49.7512438,50,0.00497512438,-1.79370407e-14,0
0.828,49.7512438,50,0.00497512438,-1.79370407e-14,0
0.8281,49.7512438,50,0.00497512438,-1.8158218e-14,0
0.8282,49.7512438,50,0.00497512438,-1.8158218e-14,0
0.8283,49.7512438,50,0.00497512438,-1.8158218e-14,0
0.8284,49.7512438,50,0.00497512438,-1.8158218e-14,0
0.8285,49.7512438,50,0.00497512438,-1.8158218e-14,0
0.8286,49.7512438,50,0.00497512438,-1.8158218e-14,0
0.8287,49.7512438,50,0.00497512438,-1.8158218e-14,0
0.8288,49.7512438,50,0.00497512438,-1.8158218e-14,0
0.8289,49.7512438,50,0.00497512438,-1.8158218e-14,0
0.829,49.7512438,50,0.00497512438,-1.8158218e-14,0
0.8291,49.7512438,50,0.00497512438,-1.83802626e-14,0
0.8292,49.7512438,50,0.00497512438,-1.83802626e-14,0
0.8293,49.7512438,50,0.00497512438,-1.83802626e-14,0
0.8294,49.7512438,50,0.00497512438,-1.83802626e-14,0
0.8295,49.7512438,50,0.00497512438,-1.83802626e-14,0
0.8296,49.7512438,50,0.00497512438,-1.83802626e-14,0
0.8297,49.7512438,50,0.00497512438,-1.83802626e-14,0
0.8298,49.7512438,50,0.00497512438,-1.83802626e-14,0
0.8299,49.7512438,50,0.00497512438,-1.83802626e-14,0
0.83,49.7512438,50,0.00497512438,-1.83802626e-14,0
0.8301,49.7512438,50,0.00497512438,-1.86023072e-14,0
0.8302,49.7512438,50,0.00497512438,-1.86023072e-14,0
0.8303,49.7512438,50,0.00497512438,-1.86023072e-14,0
0.8304,49.7512438,50,0.00497512438,-1.86023072e-14,0
0.8305,49.7512438,50,0.00497512438,-1.86023072e-14,0
0.8306,49.7512438,50,0.00497512438,-1.86023072e-14,0
0.8307,49.7512438,50,0.00497512438,-1.86023072e-14,0
0.8308,49.7512438,50,0.00497512438,-1.86023072e-14,0
0.8309,49.7512438,50,0.00497512438,-1.86023072e-14,0
0.831,49.7512438,50,0.00497512438,-1.86023072e-14,0
0.8311,49.7512438,50,0.00497512438,-1.88243518e-14,0
0.8312,49.7512438,50,0.00497512438,-1.88243518e-14,0
0.8313,49.7512438,50,0.00497512438,-1.88243518e-14,0
0.8314,49.7512438,50,0.00497512438,-1.88243518e-14,0
0.8315,49.7512438,50,0.00497512438,-1.88243518e-14,0
0.8316,49.7512438,50,0.00497512438,-1.88243518e-14,0
0.8317,49.7512438,50,0.00497512438,-1.88243518e-14,0
0.8318,49.7512438,50,0.00497512438,-1.88243518e-14,0
0.8319,49.7512438,50,0.00497512438,-1.88243518e-14,0
0.832,49.7512438,50,0.00497512438,-1.88243518e-14,0
0.8321,49.7512438,50,0.00497512438,-1.9045529e-14,0
0.8322,49.7512438,50,0.00497512438,-1.9045529e-14,0
0.8323,49.7512438,50,0.00497512438,-1.9045529e-14,0
0.8324,49.7512438,50,0.00497512438,-1.9045529e-14,0
0.8325,49.7512438,50,0.00497512438,-1.9045529e-14,0
0.8326,49.7512438,50,0.00497512438,-1.9045529e-14,0
0.8327,49.7512438,50,0.00497512438,-1.9045529e-14,0
0.8328,49.7512438,50,0.00497512438,-1.9045529e-14,0
0.8329,49.7512438,50,0.00497512438,-1.9045529e-14,0
0.833,49.7512438,50,0.00497512438,-1.9045529e-14,0
0.8331,49.7512438,50,0.00497512438,-1.92675736e-14,0
0.8332,49.7512438,50,0.00497512438,-1.92675736e-14,0
0.8333,49.7512438,50,0.00497512438,-1.92675736e-14,0
0.8334,49.7512438,50,0.00497512438,-1.92675736e-14,0
0.8335,49.7512438,50,0.00497512438,-1.92675736e-14,0
0.8336,49.7512438,50,0.00497512438,-1.92675736e-14,0
0.8337,49.7512438,50,0.00497512438,-1.92675736e-14,0
0.8338,49.7512438,50,0.00497512438,-1.92675736e-14,0
0.8339,49.7512438,50,0.00497512438,-1.92675736e-14,0
0.834,49.7512438,50,0.00497512438,-1.92675736e-14,0
0.8341,49.7512438,50,0.00497512438,-1.94896183e-14,0
0.8342,49.7512438,50,0.00497512438,-1.94896183e-14,0
0.8343,49.7512438,50,0.00497512438,-1.94896183e-14,0
0.8344,49.7512438,50,0.00497512438,-1.94896183e-14,0
0.8345,49.7512438,50,0.00497512438,-1.94896183e-14,0
0.8346,49.7512438,50,0.00497512438,-1.94896183e-14,0
0.8347,49.7512438,50,0.00497512438,-1.94896183e-14,0
0.8348,49.7512438,50,0.00497512438,-1.94896183e-14,0
0.8349,49.7512438,50,0.00497512438,-1.94896183e-14,0
0.835,49.7512438,50,0.00497512438,-1.94896183e-14,0
0.8351,49.7512438,50,0.00497512438,-1.97116629e-14,0
0.8352,49.7512438,50,0.00497512438,-1.97116629e-14,0
0.8353,49.7512438,50,0.00497512438,-1.97116629e-14,0
0.8354,49.7512438,50,0.00497512438,-1.97116629e-14,0
0.8355,49.7512438,50,0.00497512438,-1.97116629e-14,0
0.8356,49.7512438,50,0.00497512438,-1.97116629e-14,0
0.8357,49.7512438,50,0.00497512438,-1.97116629e-14,0
0.8358,49.7512438,50,0.00497512438,-1.97116629e-14,0
0.8359,49.7512438,50,0.00497512438,-1.97116629e-14,0
0.836,49.7512438,50,0.00497512438,-1.97116629e-14,0
0.8361,49.7512438,50,0.00497512438,-1.99328401e-14,0
0.8362,49.7512438,50,0.00497512438,-1.99328401e-14,0
0.8363,49.7512438,50,0.00497512438,-1.99328401e-14,0
0.8364,49.7512438,50,0.00497512438,-1.99328401e-14,0
0.8365,49.7512438,50,0.00497512438,-1.99328401e-14,0
0.8366,49.7512438,50,0.00497512438,-1.99328401e-14,0
0.8367,49.7512438,50,0.00497512438,-1.99328401e-14,0
0.8368,49.7512438,50,0.00497512438,-1.99328401e-14,0
0.8369,49.7512438,50,0.00497512438,-1.99328401e-14,0
0.837,49.7512438,50,0.00497512438,-1.99328401e-14,0
0.8371,49.7512438,50,0.00497512438,-2.01548847e-14,0
0.8372,49.7512438,50,0.00497512438,-2.01548847e-14,0
0.8373,49.7512438,50,0.00497512438,-2.01548847e-14,0
0.8374,49.7512438,50,0.00497512438,-2.01548847e-14,0
0.8375,49.7512438,50,0.00497512438,-2.01548847e-14,0
0.8376,49.7512438,50,0.00497512438,-2.01548847e-14,0
0.8377,49.7512438,50,0.00497512438,-2.01548847e-14,0
0.8378,49.7512438,50,0.00497512438,-2.01548847e-14,0
0.8379,49.7512438,50,0.00497512438,-2.01548847e-14,0
0.838,49.7512438,50,0.00497512438,-2.01548847e-14,0
0.8381,49.7512438,50,0.00497512438,-2.03769293e-14,0
0.8382,49.7512438,50,0.00497512438,-2.03769293e-14,0
0.8383,49.7512438,50,0.00497512438,-2.03769293e-14,0
0.8384,49.7512438,50,0.00497512438,-2.03769293e-14,0
0.8385,49.7512438,50,0.00497512438,-2.03769293e-14,0
0.8386,49.7512438,50,0.00497512438,-2.03769293e-14,0
0.8387,49.7512438,50,0.00497512438,-2.03769293e-14,0
0.8388,49.7512438,50,0.00497512438,-2.03769293e-14,0
0.8389,49.7512438,50,0.00497512438,-2.03769293e-14,0
0.839,49.7512438,50,0.00497512438,-2.03769293e-14,0
0.8391,49.7512438,50,0.00497512438,-2.05989739e-14,0
0.8392,49.7512438,50,0.00497512438,-2.05989739e-14,0
0.8393,49.7512438,50,0.00497512438,-2.05989739e-14,0
0.8394,49.7512438,50,0.00497512438,-2.05989739e-14,0
0.8395,49.7512438,50,0.00497512438,-2.05989739e-14,0
0.8396,49.7512438,50,0.00497512438,-2.05989739e-14,0
0.8397,49.7512438,50,0.00497512438,-2.05989739e-14,0
0.8398,49.7512438,50,0.00497512438,-2.05989739e-14,0
0.8399,49.7512438,50,0.00497512438,-2.05989739e-14,0
0.84,49.7512438,50,0.00497512438,-2.05989739e-14,0
0.8401,49.7512438,50,0.00497512438,-2.08201512e-14,0
0.8402,49.7512438,50,0.00497512438,-2.08201512e-14,0
0.8403,49.7512438,50,0.00497512438,-2.08201512e-14,0
0.8404,49.7512438,50,0.00497512438,-2.08201512e-14,0
0.8405,49.7512438,50,0.00497512438,-2.08201512e-14,0
0.8406,49.7512438,50,0.00497512438,-2.08201512e-14,0
0.8407,49.7512438,50,0.00497512438,-2.08201512e-14,0
0.8408,49.7512438,50,0.00497512438,-2.08201512e-14,0
0.8409,49.7512438,50,0.00497512438,-2.08201512e-14,0
0.841,49.7512438,50,0.00497512438,-2.08201512e-14,0
0.8411,49.7512438,50,0.00497512438,-2.10421958e-14,0
0.8412,49.7512438,50,0.00497512438,-2.10421958e-14,0
0.8413,49.7512438,50,0.00497512438,-2.10421958e-14,0
0.8414,49.7512438,50,0.00497512438,-2.10421958e-14,0
0.8415,49.7512438,50,0.00497512438,-2.10421958e-14,0
0.8416,49.7512438,50,0.00497512438,-2.10421958e-14,0
0.8417,49.7512438,50,0.00497512438,-2.10421958e-14,0
0.8418,49.7512438,50,0.00497512438,-2.10421958e-14,0
0.8419,49.7512438,50,0.00497512438,-2.10421958e-14,0
0.842,49.7512438,50,0.00497512438,-2.10421958e-14,0
0.8421,49.7512438,50,0.00497512438,-2.12642404e-14,0
0.8422,49.7512438,50,0.00497512438,-2.12642404e-14,0
0.8423,49.7512438,50,0.00497512438,-2.12642404e-14,0
0.8424,49.7512438,50,0.00497512438,-2.12642404e-14,0
0.8425,49.7512438,50,0.00497512438,-2.12642404e-14,0
0.8426,49.7512438,50,0.00497512438,-2.12642404e-14,0
0.8427,49.7512438,50,0.00497512438,-2.12642404e-14,0
0.8428,49.7512438,50,0.00497512438,-2.12642404e-14,0
0.8429,49.7512438,50,0.00497512438,-2.12642404e-14,0
0.843,49.7512438,50,0.00497512438,-2.12642404e-14,0
0.8431,49.7512438,50,0.00497512438,-2.1486285e-14,0
0.8432,49.7512438,50,0.00497512438,-2.1486285e-14,0
0.8433,49.7512438,50,0.00497512438,-2.1486285e-14,0
0.8434,49.7512438,50,0.00497512438,-2.1486285e-14,0
0.8435,49.7512438,50,0.00497512438,-2.1486285e-14,0
0.8436,49.7512438,50,0.00497512438,-2.1486285e-14,0
0.8437,49.7512438,50,0.00497512438,-2.1486285e-14,0
0.8438,49.7512438,50,0.00497512438,-2.1486285e-14,0
0.8439,49.7512438,50,0.00497512438,-2.1486285e-14,0
0.844,49.7512438,50,0.00497512438,-2.1486285e-14,0
0.8441,49.7512438,50,0.00497512438,-1.84704682e-14,0
0.8442,49.7512438,50,0.00497512438,-1.84704682e-14,0
0.8443,49.7512438,50,0.00497512438,-1.84704682e-14,0
0.8444,49.7512438,50,0.00497512438,-1.84704682e-14,0
0.8445,49.7512438,50,0.00497512438,-1.84704682e-14,0
0.8446,49.7512438,50,0.00497512438,-1.84704682e-14,0
0.8447,49.7512438,50,0.00497512438,-1.84704682e-14,0
0.8448,49.7512438,50,0.00497512438,-1.84704682e-14,0
0.8449,49.7512438,50,0.00497512438,-1.84704682e-14,0
0.845,49.7512438,50,0.00497512438,-1.84704682e-14,0
0.8451,49.7512438,50,0.00497512438,-1.86075114e-14,0
0.8452,49.7512438,50,0.00497512438,-1.86075114e-14,0
0.8453,49.7512438,50,0.00497512438,-1.86075114e-14,0
0.8454,49.7512438,50,0.00497512438,-1.86075114e-14,0
0.8455,49.7512438,50,0.00497512438,-1.86075114e-14,0
0.8456,49.7512438,50,0.00497512438,-1.86075114e-14,0
0.8457,49.7512438,50,0.00497512438,-1.86075114e-14,0
0.8458,49.7512438,50,0.00497512438,-1.86075114e-14,0
0.8459,49.7512438,50,0.00497512438,-1.86075114e-14,0
0.846,49.7512438,50,0.00497512438,-1.86075114e-14,0
0.8461,49.7512438,50,0.00497512438,-1.85381224e-14,0
0.8462,49.7512438,50,0.00497512438,-1.85381224e-14,0
0.8463,49.7512438,50,0.00497512438,-1.85381224e-14,0
0.8464,49.7512438,50,0.00497512438,-1.85381224e-14,0
0.8465,49.7512438,50,0.00497512438,-1.85381224e-14,0
0.8466,49.7512438,50,0.00497512438,-1.85381224e-14,0
0.8467,49.7512438,50,0.00497512438,-1.85381224e-14,0
0.8468,49.7512438,50,0.00497512438,-1.85381224e-14,0
0.8469,49.7512438,50,0.00497512438,-1.85381224e-14,0
0.847,49.7512438,50,0.00497512438,-1.85381224e-14,0
0.8471,49.7512438,50,0.00497512438,-1.81252582e-14,0
0.8472,49.7512438,50,0.00497512438,-1.81252582e-14,0
0.8473,49.7512438,50,0.00497512438,-1.81252582e-14,0
0.8474,49.7512438,50,0.00497512438,-1.81252582e-14,0
0.8475,49.7512438,50,0.00497512438,-1.81252582e-14,0
0.8476,49.7512438,50,0.00497512438,-1.81252582e-14,0
0.8477,49.7512438,50,0.00497512438,-1.81252582e-14,0
0.8478,49.7512438,50,0.00497512438,-1.81252582e-14,0
0.8479,49.7512438,50,0.00497512438,-1.81252582e-14,0
0.848,49.7512438,50,0.00497512438,-1.81252582e-14,0
0.8481,49.7512438,50,0.00497512438,-1.77427517e-14,0
0.8482,49.7512438,50,0.00497512438,-1.77427517e-14,0
0.8483,49.7512438,50,0.00497512438,-1.77427517e-14,0
0.8484,49.7512438,50,0.00497512438,-1.77427517e-14,0
0.8485,49.7512438,50,0.00497512438,-1.77427517e-14,0
0.8486,49.7512438,50,0.00497512438,-1.77427517e-14,0
0.8487,49.7512438,50,0.00497512438,-1.77427517e-14,0
0.8488,49.7512438,50,0.00497512438,-1.77427517e-14,0
0.8489,49.7512438,50,0.00497512438,-1.77427517e-14,0
0.849,49.7512438,50,0.00497512438,-1.77427517e-14,0
0.8491,49.7512438,50,0.00497512438,-1.73576431e-14,0
0.8492,49.7512438,50,0.00497512438,-1.73576431e-14,0
0.8493,49.7512438,50,0.00497512438,-1.73576431e-14,0
0.8494,49.7512438,50,0.00497512438,-1.73576431e-14,0
0.8495,49.7512438,50,0.00497512438,-1.73576431e-14,0
0.8496,49.7512438,50,0.00497512438,-1.73576431e-14,0
0.8497,49.7512438,50,0.00497512438,-1.73576431e-14,0
0.8498,49.7512438,50,0.00497512438,-1.73576431e-14,0
0.8499,49.7512438,50,0.00497512438,-1.73576431e-14,0
0.85,49.7512438,50,0.00497512438,-1.73576431e-14,0
0.8501,49.7512438,50,0.00497512438,-1.69725345e-14,0
0.8502,49.7512438,50,0.00497512438,-1.69725345e-14,0
0.8503,49.7512438,50,0.00497512438,-1.69725345e-14,0
0.8504,49.7512438,50,0.00497512438,-1.69725345e-14,0
0.8505,49.7512438,50,0.00497512438,-1.69725345e-14,0
0.8506,49.7512438,50,0.00497512438,-1.69725345e-14,0
0.8507,49.7512438,50,0.00497512438,-1.69725345e-14,0
0.8508,49.7512438,50,0.00497512438,-1.69725345e-14,0
0.8509,49.7512438,50,0.00497512438,-1.69725345e-14,0
0.851,49.7512438,50,0.00497512438,-1.69725345e-14,0
0.8511,49.7512438,50,0.00497512438,-1.65874259e-14,0
0.8512,49.7512438,50,0.00497512438,-1.65874259e-14,0
0.8513,49.7512438,50,0.00497512438,-1.65874259e-14,0
0.8514,49.7512438,50,0.00497512438,-1.65874259e-14,0
0.8515,49.7512438,50,0.00497512438,-1.65874259e-14,0
0.8516,49.7512438,50,0.00497512438,-1.65874259e-14,0
0.8517,49.7512438,50,0.00497512438,-1.65874259e-14,0
0.8518,49.7512438,50,0.00497512438,-1.65874259e-14,0
0.8519,49.7512438,50,0.00497512438,-1.65874259e-14,0
0.852,49.7512438,50,0.00497512438,-1.65874259e-14,0
0.8521,49.7512438,50,0.00497512438,-1.62023173e-14,0
0.8522,49.7512438,50,0.00497512438,-1.62023173e-14,0
0.8523,49.7512438,50,0.00497512438,-1.62023173e-14,0
0.8524,49.7512438,50,0.00497512438,-1.62023173e-14,0
0.8525,49.7512438,50,0.00497512438,-1.62023173e-14,0
0.8526,49.7512438,50,0.00497512438,-1.62023173e-14,0
0.8527,49.7512438,50,0.00497512438,-1.62023173e-14,0
0.8528,49.7512438,50,0.00497512438,-1.62023173e-14,0
0.8529,49.7512438,50,0.00497512438,-1.62023173e-14,0
0.853,49.7512438,50,0.00497512438,-1.62023173e-14,0
0.8531,49.7512438,50,0.00497512438,-1.5818076e-14,0
0.8532,49.7512438,50,0.00497512438,-1.5818076e-14,0
0.8533,49.7512438,50,0.00497512438,-1.5818076e-14,0
0.8534,49.7512438,50,0.00497512438,-1.5818076e-14,0
0.8535,49.7512438,50,0.00497512438,-1.5818076e-14,0
0.8536,49.7512438,50,0.00497512438,-1.5818076e-14,0
0.8537,49.7512438,50,0.00497512438,-1.5818076e-14,0
0.8538,49.7512438,50,0.00497512438,-1.5818076e-14,0
0.8539,49.7512438,50,0.00497512438,-1.5818076e-14,0
0.854,49.7512438,50,0.00497512438,-1.5818076e-14,0
0.8541,49.7512438,50,0.00497512438,-1.54329674e-14,0
0.8542,49.7512438,50,0.00497512438,-1.54329674e-14,0
0.8543,49.7512438,50,0.00497512438,-1.54329674e-14,0
0.8544,49.7512438,50,0.00497512438,-1.54329674e-14,0
0.8545,49.7512438,50,0.00497512438,-1.54329674e-14,0
0.8546,49.7512438,50,0.00497512438,-1.54329674e-14,0
0.8547,49.7512438,50,0.00497512438,-1.54329674e-14,0
0.8548,49.7512438,50,0.00497512438,-1.54329674e-14,0
0.8549,49.7512438,50,0.00497512438,-1.54329674e-14,0
0.855,49.7512438,50,0.00497512438,-1.54329674e-14,0
0.8551,49.7512438,50,0.00497512438,-1.50478588e-14,0
0.8552,49.7512438,50,0.00497512438,-1.50478588e-14,0
0.8553,49.7512438,50,0.00497512438,-1.50478588e-14,0
0.8554,49.7512438,50,0.00497512438,-1.50478588e-14,0
0.8555,49.7512438,50,0.00497512438,-1.50478588e-14,0
0.8556,49.7512438,50,0.00497512438,-1.50478588e-14,0
0.8557,49.7512438,50,0.00497512438,-1.50478588e-14,0
0.8558,49.7512438,50,0.00497512438,-1.50478588e-14,0
0.8559,49.7512438,50,0.00497512438,-1.50478588e-14,0
0.856,49.7512438,50,0.00497512438,-1.50478588e-14,0
0.8561,49.7512438,50,0.00497512438,-1.46636175e-14,0
0.8562,49.7512438,50,0.00497512438,-1.46636175e-14,0
0.8563,49.7512438,50,0.00497512438,-1.46636175e-14,0
0.8564,49.7512438,50,0.00497512438,-1.46636175e-14,0
0.8565,49.7512438,50,0.00497512438,-1.46636175e-14,0
0.8566,49.7512438,50,0.00497512438,-1.46636175e-14,0
0.8567,49.7512438,50,0.00497512438,-1.46636175e-14,0
0.8568,49.7512438,50,0.00497512438,-1.46636175e-14,0
0.8569,49.7512438,50,0.00497512438,-1.46636175e-14,0
0.857,49.7512438,50,0.00497512438,-1.46636175e-14,0
0.8571,49.7512438,50,0.00497512438,-1.42785089e-14,0
0.8572,49.7512438,50,0.00497512438,-1.42785089e-14,0
0.8573,49.7512438,50,0.00497512438,-1.42785089e-14,0
0.8574,49.7512438,50,0.00497512438,-1.42785089e-14,0
0.8575,49.7512438,50,0.00497512438,-1.42785089e-14,0
0.8576,49.7512438,50,0.00497512438,-1.42785089e-14,0
0.8577,49.7512438,50,0.00497512438,-1.42785089e-14,0
0.8578,49.7512438,50,0.00497512438,-1.42785089e-14,0
0.8579,49.7512438,50,0.00497512438,-1.42785089e-14,0
0.858,49.7512438,50,0.00497512438,-1.42785089e-14,0
0.8581,49.7512438,50,0.00497512438,-1.38934003e-14,0
0.8582,49.7512438,50,0.00497512438,-1.38934003e-14,0
0.8583,49.7512438,50,0.00497512438,-1.38934003e-14,0
0.8584,49.7512438,50,0.00497512438,-1.38934003e-14,0
0.8585,49.7512438,50,0.00497512438,-1.38934003e-14,0
0.8586,49.7512438,50,0.00497512438,-1.38934003e-14,0
0.8587,49.7512438,50,0.00497512438,-1.38934003e-14,0
0.8588,49.7512438,50,0.00497512438,-1.38934003e-14,0
0.8589,49.7512438,50,0.00497512438,-1.38934003e-14,0
0.859,49.7512438,50,0.00497512438,-1.38934003e-14,0
0.8591,49.7512438,50,0.00497512438,-1.35091591e-14,0
0.8592,49.7512438,50,0.00497512438,-1.35091591e-14,0
0.8593,49.7512438,50,0.00497512438,-1.35091591e-14,0
0.8594,49.7512438,50,0.00497512438,-1.35091591e-14,0
0.8595,49.7512438,50,0.00497512438,-1.35091591e-14,0
0.8596,49.7512438,50,0.00497512438,-1.35091591e-14,0
0.8597,49.7512438,50,0.00497512438,-1.35091591e-14,0
0.8598,49.7512438,50,0.00497512438,-1.35091591e-14,0
0.8599,49.7512438,50,0.00497512438,-1.35091591e-14,0
0.86,49.7512438,50,0.00497512438,-1.35091591e-14,0
0.8601,49.7512438,50,0.00497512438,-1.31240505e-14,0
0.8602,49.7512438,50,0.00497512438,-1.31240505e-14,0
0.8603,49.7512438,50,0.00497512438,-1.31240505e-14,0
0.8604,49.7512438,50,0.00497512438,-1.31240505e-14,0
0.8605,49.7512438,50,0.00497512438,-1.31240505e-14,0
0.8606,49.7512438,50,0.00497512438,-1.31240505e-14,0
0.8607,49.7512438,50,0.00497512438,-1.31240505e-14,0
0.8608,49.7512438,50,0.00497512438,-1.31240505e-14,0
0.8609,49.7512438,50,0.00497512438,-1.31240505e-14,0
0.861,49.7512438,50,0.00497512438,-1.31240505e-14,0
0.8611,49.7512438,50,0.00497512438,-1.27389418e-14,0
